UserId,product_list
24024,"[11659050, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24029,"[12371254, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24050,"[13038648, 11659146, 11659128, 11659060, 12371248, 12360376, 12407392, 12360426, 13039024, 14122832]"
24058,"[13039532, 13039742, 12407770, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
24070,"[11659640, 12360428, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24075,"[13039080, 11361010, 11659298, 11360912, 11461042, 12360392, 12360380, 12360426, 13039024, 14122832]"
24078,"[11659570, 11245914, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24083,"[11407274, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24087,"[12657444, 11659282, 11659956, 11659526, 12407796, 12407730, 12407864, 12360426, 13039024, 14122832]"
24101,"[11407216, 12658304, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24118,"[13039362, 13039498, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24122,"[12407416, 11660226, 12658440, 12657400, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
24133,"[11659950, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24139,"[13039460, 12658614, 13038902, 12658542, 12407438, 12657556, 12406970, 12360426, 13039024, 14122832]"
24144,"[14122832, 13038906, 12371308, 12657638, 12657630, 11407168, 11407224, 12360426, 13039024, 14122832]"
24167,"[12658380, 13039154, 12407436, 13039400, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
24170,"[11591770, 11659060, 12407534, 12407878, 11659964, 11659764, 12360426, 13039024, 14122832, 13039516]"
24175,"[11659306, 12407388, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24184,"[11460910, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24187,"[11659570, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24201,"[11659566, 12360464, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24206,"[12406872, 11659964, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24218,"[12360438, 12658692, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24219,"[12658182, 12371248, 13039494, 11659622, 11658984, 13038648, 12406906, 11659934, 12360426, 13039024]"
24230,"[13039546, 11360758, 13039554, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
24233,"[12407730, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24236,"[11659118, 11659586, 12696914, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
24265,"[12407224, 13039560, 13039822, 11659646, 11659444, 12658486, 12657562, 11659764, 12407386, 12657788]"
24270,"[11714588, 12658342, 11407382, 11603772, 11659578, 12407042, 12360426, 13039024, 14122832, 13039516]"
24271,"[12658098, 12658162, 12407488, 12407482, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
24285,"[13039516, 12371378, 13039840, 12407742, 12407760, 12658406, 12407762, 12360426, 13039024, 14122832]"
24291,"[12407304, 12407772, 12407534, 11714304, 12658236, 12360426, 13039024, 14122832, 13039516, 12407770]"
24298,"[11659146, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24312,"[12658296, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24314,"[12658102, 12657370, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24325,"[13038966, 13038960, 11460926, 12658444, 12658376, 12658184, 12658512, 12360426, 13039024, 14122832]"
24328,"[13038946, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24331,"[12657532, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24336,"[13039084, 12371382, 11659036, 12360462, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
24339,"[12407478, 12658182, 11659020, 13039456, 14122750, 13039536, 13039448, 13039442, 13039692, 13039880]"
24342,"[11660140, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24356,"[12407742, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24360,"[12407384, 12407014, 11659534, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
24365,"[12658182, 13039764, 13039578, 12360426, 13039524, 13039770, 13039104, 12407032, 11659980, 13038648]"
24390,"[14121826, 13038850, 13773578, 11461012, 12407878, 11520046, 12657430, 11658988, 12360458, 12360426]"
24400,"[13038884, 12658616, 12407926, 12407878, 12407880, 12658104, 12657624, 12407924, 12657652, 13038946]"
24412,"[12658402, 11659306, 12406930, 12371374, 12407830, 12360426, 13039024, 14122832, 13039516, 12407770]"
24435,"[12407422, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24529,"[13039534, 13039536, 13039572, 12658242, 11360730, 12360426, 13039024, 14122832, 13039516, 12407770]"
24533,"[12371242, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24572,"[14122832, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24588,"[13039540, 11714428, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24596,"[12371254, 11148902, 11659554, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
24625,"[12407012, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24631,"[12657560, 11659554, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24637,"[12407846, 12360374, 12371336, 11659530, 11714538, 11658984, 12657730, 12657756, 11659766, 12360426]"
24639,"[13039032, 13038952, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24656,"[13039704, 13039560, 13039574, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
24659,"[11659804, 12658024, 12407566, 12407028, 12658256, 12406904, 12407734, 12406906, 12360426, 13039024]"
24666,"[11659450, 11659886, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24671,"[12407696, 11659812, 11659688, 12407742, 11659552, 12360426, 13039024, 14122832, 13039516, 12407770]"
24678,"[12407772, 11603798, 12655600, 12371376, 11714312, 11659966, 12360426, 13039024, 14122832, 13039516]"
24699,"[11659648, 11659606, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24701,"[11659432, 11659946, 12657416, 12407388, 12657444, 11481054, 11659224, 13039498, 12360392, 13038962]"
24715,"[12407148, 12658074, 12407156, 12407154, 11660064, 12360426, 13039024, 14122832, 13039516, 12407770]"
24725,"[11461042, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24734,"[12371312, 11407382, 11659554, 13038650, 12407492, 12360426, 13039024, 14122832, 13039516, 12407770]"
24736,"[12657624, 13039648, 12658182, 13039482, 12657340, 11659106, 11659566, 11714566, 11714316, 12658212]"
24747,"[11460780, 12407728, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24767,"[12407538, 11714300, 11360672, 12407178, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
24771,"[11237194, 12407828, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24777,"[12657620, 12407424, 12407390, 12658102, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
24794,"[12371376, 12360444, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24808,"[12360448, 12658692, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24827,"[12658690, 12322650, 12406954, 11659886, 12657780, 13038154, 13017332, 12995884, 12936782, 12658612]"
24838,"[11659954, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24845,"[11659240, 11659918, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24860,"[13039842, 13039802, 13038982, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
24877,"[12658406, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24882,"[12407154, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24888,"[13039658, 11460780, 11460786, 13039518, 12371378, 13039846, 13039848, 12658448, 12360428, 12657740]"
24896,"[11460784, 11480992, 11660000, 11659056, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
24898,"[13039528, 13039516, 13039650, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
24901,"[13039094, 11659044, 11659914, 12658674, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
24912,"[12657808, 12657796, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24938,"[12658340, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24953,"[12658302, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
24957,"[11603798, 11659070, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
24970,"[13773572, 12657598, 12657754, 12657732, 11659026, 12658586, 11658996, 12696914, 12407798, 12657436]"
24975,"[12407638, 11659972, 11659562, 12360428, 12360424, 11714676, 11659626, 11658994, 11603836, 11659946]"
24993,"[12371926, 11659552, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25002,"[12407116, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25005,"[11658982, 12658584, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25020,"[12407528, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25056,"[14110864, 13202666, 12407314, 12657784, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
25083,"[11360942, 11481082, 12407818, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
25085,"[11660132, 11660198, 12407178, 12371932, 12407068, 12371324, 12371326, 11659406, 11714676, 12657680]"
25088,"[12658492, 12658258, 12371370, 12658234, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
25098,"[12658616, 13038952, 13039688, 13202670, 13039896, 13039840, 12657580, 12657582, 12657556, 12658556]"
25122,"[11407412, 12657748, 12407402, 12657680, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
25124,"[13202642, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25128,"[13039548, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25137,"[12360426, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25142,"[13064998, 13038962, 13064966, 13039524, 13039652, 12360426, 13039024, 14122832, 13039516, 12407770]"
25163,"[11659686, 12658328, 12407498, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
25195,"[11659750, 11659740, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25196,"[11659736, 11714680, 11658950, 12407754, 11659962, 11659958, 12360426, 13039024, 14122832, 13039516]"
25214,"[13038962, 13064998, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25237,"[12406974, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25240,"[12657434, 12658066, 12360462, 12360398, 11659632, 12407638, 12658246, 12360426, 13039024, 14122832]"
25262,"[12099206, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25264,"[12658606, 11358628, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25313,"[12371378, 13039516, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25314,"[12371268, 12658042, 11659812, 12407132, 12407122, 11660140, 12360426, 13039024, 14122832, 13039516]"
25318,"[12407818, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25331,"[12407132, 11660156, 12407504, 11360704, 12407350, 12657692, 12657784, 12657762, 11660124, 12657972]"
25337,"[13038942, 13038648, 11659688, 12360444, 12360438, 12407790, 12360426, 13039024, 14122832, 13039516]"
25353,"[12407772, 11360798, 11460908, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
25357,"[12658126, 12407566, 12657426, 11407436, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
25410,"[12657532, 12407028, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25420,"[12658098, 12407606, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25424,"[12658574, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25435,"[12360440, 12407754, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25439,"[12406874, 11659302, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25454,"[13039556, 13038978, 13038966, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
25467,"[13039904, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25480,"[13202662, 13039540, 13202664, 14110862, 14110868, 13202644, 14110866, 11659688, 12360426, 13039024]"
25488,"[13039100, 11659342, 12407214, 12658120, 12657628, 12360426, 13039024, 14122832, 13039516, 12407770]"
25489,"[12658104, 12407040, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25490,"[12658502, 11659940, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25497,"[13039518, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25504,"[13039820, 13039624, 13039518, 11659804, 12658326, 11659716, 12371374, 11460978, 12360438, 12407824]"
25510,"[12658428, 11659562, 12658430, 12322658, 11659666, 12360426, 13039024, 14122832, 13039516, 12407770]"
25536,"[11603796, 11659020, 11361044, 11407194, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
25538,"[12658220, 11659538, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25547,"[13038158, 12988624, 12407012, 12406962, 12658612, 12407014, 12371308, 12407730, 12407770, 12657596]"
25575,"[12437356, 11659116, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25580,"[11407224, 11659326, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25583,"[13039080, 13038868, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25605,"[13038826, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25609,"[11659626, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25613,"[11658946, 11659548, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25629,"[13038940, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25650,"[12658252, 13039826, 11659696, 12407946, 11659834, 12658246, 12658476, 11660232, 12658254, 12407166]"
25654,"[11659146, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25656,"[12658084, 12407198, 11659168, 12407456, 12658602, 12657644, 12657604, 12658566, 12657796, 12360426]"
25679,"[13039928, 13038830, 12407386, 12407014, 11714300, 11659006, 12407508, 11659126, 12360426, 13039024]"
25690,"[12371378, 13038702, 12658612, 11659872, 11407374, 12360426, 13039024, 14122832, 13039516, 12407770]"
25694,"[13038648, 11660054, 12406874, 11237144, 11659158, 12360426, 13039024, 14122832, 13039516, 12407770]"
25695,"[13039826, 13039532, 13039742, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
25710,"[12371376, 12406950, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25733,"[12658580, 11461026, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
25753,"[13039846, 11659626, 11659554, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
25767,"[12658620, 14121822, 12657448, 11659306, 11659146, 12407390, 12360426, 13039024, 14122832, 13039516]"
25784,"[12658054, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25809,"[12407650, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25823,"[12407408, 11659332, 11145748, 13038648, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
25845,"[13038968, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25846,"[13039690, 13039706, 12407840, 12407760, 12658314, 12658334, 12360426, 13039024, 14122832, 13039516]"
25856,"[12406886, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25870,"[13039496, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25878,"[11714588, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25879,"[11659216, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
25883,"[12371248, 12407008, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
